Xdll,(11, 2),planted=(9, 3),detonate=49.0,action=0,Qvals=[3.097399950027466, -1000000000.0, 2.9955999851226807, -1000000000.0, 3.006200075149536, -1000000000.0, 3.047800064086914, -1000000000.0, 3.0341999530792236, -1000000000.0]
SyouTa,(13, 26),planted=(9, 3),detonate=48.0,action=0,Qvals=[3.2091000080108643, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=49.0,action=1,Qvals=[3.0903000831604004, 3.109800100326538, 2.9337000846862793, 3.0597000122070312, 3.039299964904785, 3.0541000366210938, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=48.0,action=0,Qvals=[3.053800106048584, -1000000000.0, 2.956199884414673, -1000000000.0, 2.9667000770568848, -1000000000.0, 3.0081000328063965, -1000000000.0, 2.9927000999450684, -1000000000.0]
SyouTa,(13, 26),planted=(10, 3),detonate=48.0,action=0,Qvals=[3.1663999557495117, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=48.0,action=1,Qvals=[3.0441999435424805, 3.0622000694274902, 2.8896000385284424, 3.012399911880493, 2.99399995803833, 3.006999969482422, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=47.0,action=0,Qvals=[3.0116000175476074, -1000000000.0, 2.917099952697754, -1000000000.0, 2.9258999824523926, -1000000000.0, 2.9681999683380127, -1000000000.0, 2.9514999389648438, -1000000000.0]
SyouTa,(13, 26),planted=(8, 4),detonate=48.0,action=0,Qvals=[3.317500114440918, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=47.0,action=1,Qvals=[3.0002999305725098, 3.0171000957489014, 2.8478000164031982, 2.9674999713897705, 2.950700044631958, 2.9621999263763428, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=46.0,action=0,Qvals=[2.9697999954223633, -1000000000.0, 2.878499984741211, -1000000000.0, 2.885200023651123, -1000000000.0, 2.928800106048584, -1000000000.0, 2.9107000827789307, -1000000000.0]
SyouTa,(13, 26),planted=(8, 3),detonate=46.0,action=0,Qvals=[3.2060999870300293, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=46.0,action=1,Qvals=[2.961400032043457, 2.9769999980926514, 2.811199903488159, 2.9279000759124756, 2.9123001098632812, 2.922100067138672, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=45.0,action=0,Qvals=[2.928299903869629, -1000000000.0, 2.8401999473571777, -1000000000.0, 2.844899892807007, -1000000000.0, 2.889899969100952, -1000000000.0, 2.8703999519348145, -1000000000.0]
SyouTa,(13, 26),planted=(9, 3),detonate=44.0,action=0,Qvals=[3.1898000240325928, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=45.0,action=1,Qvals=[2.921600103378296, 2.9361000061035156, 2.776099920272827, 2.889400005340576, 2.8763999938964844, 2.883699893951416, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
Xdll,(11, 2),planted=(9, 3),detonate=44.0,action=0,Qvals=[2.88919997215271, -1000000000.0, 2.8048999309539795, -1000000000.0, 2.8053998947143555, -1000000000.0, 2.8533999919891357, -1000000000.0, 2.8320000171661377, -1000000000.0]
